timestamp,Pond_ID,Fish_Species,pH,Temperature,TDS,Turbidity,Distance,Water_Type
2026-07-02T15:45:54.306360,1,Tengra,6.49,22.1,213.68,1.3,1.35,Algae
2026-07-02T15:45:55.306610,1,Tengra,6.5,22.1,215.09,1.35,1.27,Algae
2026-07-02T15:45:56.306697,1,Tengra,6.51,22.2,216.55,1.41,1.43,Algae
2026-07-02T15:45:57.306777,1,Tengra,6.53,22.3,218.06,1.48,1.02,Algae
2026-07-02T15:45:58.306857,1,Tengra,6.54,22.3,219.62,1.54,1.27,Algae
2026-07-02T15:45:59.306950,1,Tengra,6.56,22.4,221.24,1.61,1.25,Algae
2026-07-02T15:46:00.307049,1,Tengra,6.57,22.6,222.9,1.69,1.24,Algae
2026-07-02T15:46:01.307158,1,Tengra,6.59,22.7,224.6,1.76,1.29,Algae
2026-07-02T15:46:02.307250,1,Tengra,6.6,22.8,226.34,1.84,1.42,Algae
2026-07-02T15:46:03.307339,1,Tengra,6.62,22.9,228.12,1.93,1.43,Algae
2026-07-02T15:46:04.307439,1,Tengra,6.63,23.1,229.94,2.01,1.47,Algae
2026-07-02T15:46:05.307570,1,Tengra,6.65,23.3,231.79,2.1,1.55,Algae
2026-07-02T15:46:06.307665,1,Tengra,6.66,23.4,233.66,2.19,1.27,Algae
2026-07-02T15:46:07.307748,1,Tengra,6.68,23.6,235.57,2.28,0.99,Algae
2026-07-02T15:46:08.307834,1,Tengra,6.7,23.8,237.49,2.38,1.33,Algae
2026-07-02T15:46:09.307923,1,Tengra,6.71,24.0,239.44,2.47,1.28,Algae
2026-07-02T15:46:10.308014,1,Tengra,6.73,24.1,241.4,2.57,1.49,Algae
2026-07-02T15:46:11.308107,1,Tengra,6.74,24.3,243.38,2.67,1.26,Algae
2026-07-02T15:46:12.308192,1,Tengra,6.76,24.5,245.37,2.77,1.27,Algae
2026-07-02T15:46:13.308282,1,Tengra,6.78,24.7,247.36,2.87,1.06,Algae
2026-07-02T15:46:14.308367,1,Tengra,6.79,24.9,249.36,2.97,1.27,Algae
2026-07-02T15:46:15.308453,1,Tengra,6.81,25.1,251.36,3.07,1.35,Algae
2026-07-02T15:46:16.308539,1,Tengra,6.83,25.3,253.36,3.17,1.01,Algae
2026-07-02T15:46:17.308635,1,Tengra,6.84,25.5,255.35,3.27,1.05,Algae
2026-07-02T15:46:18.308722,1,Tengra,6.86,25.7,257.33,3.37,1.37,Algae
2026-07-02T15:46:19.308808,1,Tengra,6.88,25.9,259.31,3.46,0.98,Algae
2026-07-02T15:46:20.308892,1,Tengra,6.89,26.1,261.26,3.56,1.04,Algae
2026-07-02T15:46:21.308971,1,Tengra,6.91,26.3,263.2,3.66,1.02,Algae
2026-07-02T15:46:22.309049,1,Tengra,6.93,26.5,265.12,3.75,1.02,Algae
2026-07-02T15:46:23.309143,1,Tengra,6.94,26.6,267.02,3.84,0.89,Algae
